sigma,F_meas,F_fit,residual
1964.143,-0.70168447909575,-0.30233313838338,-0.39935134071237
1964.625,-0.703264358618306,-0.305190954937668,-0.398073403680638
1965.108,-0.697654682175411,-0.308009304559384,-0.389645377616027
1965.59,-0.692630474187304,-0.310776083664923,-0.381854390522381
1966.072,-0.687998326275775,-0.313496748805805,-0.37450157746997
1966.554,-0.684817127546332,-0.316170881416413,-0.368646246129918
1967.036,-0.69644210709945,-0.318798070066796,-0.377644037032654
1967.518,-0.696818954030647,-0.321377910525747,-0.3754410435049
1968,-0.671590617430464,-0.323910005822807,-0.347680611607658
1968.482,-0.690648156384523,-0.326393966309127,-0.364254190075396
1968.965,-0.68677045945574,-0.328834411809733,-0.357936047646007
1969.447,-0.669594286409549,-0.331220861492194,-0.338373424917354
1969.929,-0.657182736143156,-0.333558051184657,-0.323624684958498
1970.411,-0.63922600772268,-0.335845621126613,-0.303380386596067
1970.893,-0.654334350209421,-0.338083219166638,-0.316251131042783
1971.375,-0.638167652659899,-0.340270500816387,-0.297897151843512
1971.857,-0.634079084125872,-0.342407129303425,-0.291671954822448
1972.339,-0.645781553654352,-0.344492775622862,-0.30128877803149
1972.822,-0.621173136946741,-0.346531285667992,-0.274641851278749
1973.303,-0.618597543063355,-0.34850984487866,-0.270087698184695
1973.786,-0.619825196948106,-0.350444600728389,-0.269380596219718
1974.268,-0.608857628737113,-0.352323076777269,-0.256534551959843
1974.75,-0.610444983751432,-0.35414904327895,-0.256295940472481
1975.232,-0.603998321010145,-0.35592221886787,-0.248076102142275
1975.714,-0.591076229527761,-0.357642330273843,-0.233433899253918
1976.196,-0.581945698314239,-0.359309112363951,-0.222636585950288
1976.678,-0.564019126375008,-0.360922308183213,-0.203096818191795
1977.16,-0.577886782711019,-0.362481668993985,-0.215405113717034
1977.643,-0.586398239268341,-0.363990020938889,-0.222408218329452
1978.125,-0.561942178757498,-0.36544088567141,-0.196501293086088
1978.607,-0.575136723495834,-0.366837218405854,-0.20829950508998
1979.089,-0.552530752466513,-0.36817880366005,-0.184351948806463
1979.571,-0.549322024648323,-0.369465434347231,-0.179856590301092
1980.053,-0.561895779015686,-0.370696911807789,-0.191198867207896
1980.535,-0.55700309453869,-0.371873045839746,-0.185130048698943
1981.017,-0.559653510183121,-0.372993654727912,-0.186659855455209
1981.5,-0.536924734741849,-0.374060716615788,-0.16286401812606
1981.982,-0.543845747109998,-0.37506964809243,-0.168776099017568
1982.464,-0.539139946469106,-0.376022560157672,-0.163117386311434
1982.946,-0.525144451767932,-0.376919305326921,-0.148225146441012
1983.428,-0.530617381951043,-0.377759744728653,-0.15285763722239
1983.91,-0.501998075958824,-0.378543748125706,-0.123454327833118
1984.392,-0.51370852272753,-0.379271193935259,-0.13443732879227
1984.874,-0.485866071189285,-0.379941969247469,-0.105924101941817
1985.356,-0.483754410272098,-0.380555969842788,-0.10319844042931
1985.839,-0.473553935057236,-0.381114196901946,-0.0924397381552901
1986.321,-0.459082651730686,-0.381614251992339,-0.0774683997383468
1986.803,-0.430243915782615,-0.382057271849255,-0.0481866439333599
1987.285,-0.44172252612486,-0.382443187178941,-0.0592793389459184
1987.767,-0.415469721665254,-0.382771937444499,-0.0326977842207546
1988.249,-0.424518371307688,-0.383043470875164,-0.0414749004325233
1988.731,-0.404044253952087,-0.383257744474249,-0.0207865094778376
1989.213,-0.408469208494473,-0.383414724025734,-0.0250544844687395
1989.696,-0.38273759656585,-0.383514531266687,0.000776934700837451
1990.178,-0.365269401139194,-0.383556736256673,0.0182873351174787
1990.66,-0.351758694272974,-0.383541597273601,0.0317829030006273
1991.142,-0.338536704847744,-0.383469115281362,0.0449324104336183
1991.624,-0.344691721740261,-0.383339300037273,0.0386475782970118
1992.106,-0.326462313823498,-0.383152170090576,0.0566898562670776
1992.588,-0.340758929966658,-0.382907752779595,0.0421488228129376
1993.07,-0.307272419035211,-0.382606084227548,0.0753336651923368
1993.552,-0.300293169890914,-0.382247209337001,0.0819540394460874
1994.035,-0.299384610108035,-0.381830259287083,0.0824456491790477
1994.517,-0.297606830649876,-0.381357023135399,0.083750192485523
1994.999,-0.265283469539657,-0.38082676811024,0.115543298570583
1995.481,-0.301108595624488,-0.380239574167401,0.0791309785429135
1995.963,-0.290816437747868,-0.379595529994137,0.0887790922462689
1996.445,-0.273488444749702,-0.378894732995557,0.105406288245855
1996.927,-0.283641495466352,-0.378137289279694,0.0944957938133422
1997.409,-0.270283258730633,-0.377323313641225,0.107040054910593
1997.892,-0.235575198350475,-0.376451065221497,0.140875866871023
1998.374,-0.259437852716427,-0.375524288166527,0.116086435450099
1998.856,-0.242656816105004,-0.374541375811158,0.131884559706154
1999.338,-0.236814507335065,-0.373502477525188,0.136687970190123
1999.82,-0.214169005222054,-0.372407751263733,0.158238746041679
2000.302,-0.220500648578014,-0.371257363543002,0.150756714964988
2000.784,-0.203687456211586,-0.370051489414768,0.166364033203182
2001.266,-0.179099936928065,-0.368790312439524,0.189690375511459
2001.749,-0.166976220614238,-0.367471236620947,0.200495016006709
2002.23,-0.150701282814193,-0.36610282656336,0.215401543749167
2002.713,-0.133081795664616,-0.364673912056844,0.231592116392229
2003.195,-0.124937986196286,-0.363193415654471,0.238255429458185
2003.677,-0.132096113785082,-0.361658661284512,0.229562547499431
2004.159,-0.101654397216549,-0.360069882940515,0.258415485723965
2004.641,-0.108468885273027,-0.358427322900485,0.249958437627458
2005.123,-0.0848111267336655,-0.356731231689728,0.271920104956063
2005.605,-0.0828862603744369,-0.354981868042444,0.272095607668007
2006.087,-0.0791496749681784,-0.353179498862036,0.274029823893857
2006.57,-0.0765600652773344,-0.351320495807497,0.274760430530163
2007.052,-0.0533111575599108,-0.349412840229895,0.296101682669984
2007.534,-0.0551982370926929,-0.347453029041525,0.292254791948832
2008.016,-0.0322231026361202,-0.345441361417461,0.313218258781341
2008.498,-0.0219002129475889,-0.343378144484842,0.321477931537253
2008.98,-0.0111355967814859,-0.341263693275777,0.330128096494291
2009.462,-0.00980446288917847,-0.339098330679045,0.329293867789866
2009.944,-0.00801110001906125,-0.336882387390564,0.328871287371503
2010.427,0.010574141348787,-0.334611448245149,0.345185589593936
2010.909,0.0291117764849425,-0.3322952634811,0.361407039966042
2011.391,0.0319267143739985,-0.329929537184871,0.361856251558869
2011.873,0.0427283162792556,-0.327514630777719,0.370242947056974
2012.355,0.0505297934669215,-0.325050913222554,0.375580706689476
2012.837,0.0537861472060257,-0.322538760967376,0.376324908173402
2013.319,0.0533458787684502,-0.319978557887533,0.373324436655983
2013.801,0.0812228694288848,-0.317370695226861,0.398593564655746
2014.283,0.0859863604648119,-0.314715571537692,0.400701932002504
2014.766,0.0995313564121432,-0.312007938433742,0.411539294845886
2015.248,0.0962105126101527,-0.309259421352876,0.405469933963028
2015.73,0.108616413035307,-0.306464883013675,0.415081296048982
2016.212,0.133621648976053,-0.30362475059477,0.437246399570823
2016.694,0.131641111723528,-0.300739458266544,0.432380569990072
2017.176,0.154849232571539,-0.297809447124555,0.452658679696094
2017.658,0.169397882816536,-0.294835165121882,0.464233047938418
2018.14,0.164811173757592,-0.291817067000451,0.456628240758043
2018.623,0.174631954569147,-0.288749217916084,0.463381172485231
2019.105,0.196606051399101,-0.2856447901035,0.482250841502601
2019.587,0.197420622840625,-0.282497951420095,0.479918574260719
2020.069,0.219113120203122,-0.279309183068974,0.498422303272097
2020.551,0.223329554798504,-0.276078972683077,0.499408527481581
2021.033,0.225348897941196,-0.272807814250371,0.498156712191567
2021.515,0.245957380948106,-0.269496208038129,0.515453588986235
2021.997,0.268518045138617,-0.26614466051619,0.534662705654806
2022.479,0.269539791834543,-0.262753684279316,0.532293476113859
2022.962,0.272530045634383,-0.259316641937883,0.531846687572266
2023.444,0.296653271930026,-0.25584829107262,0.552501563002646
2023.926,0.281930484713794,-0.252342086342157,0.534272571055951
2024.408,0.31661660531708,-0.248798564057587,0.565415169374667
2024.89,0.307082305073653,-0.245218266252567,0.55230057132622
2025.372,0.315368765319594,-0.24160174060021,0.556970505919804
2025.854,0.332913227393288,-0.237949540329077,0.570862767722365
2026.336,0.340801162635419,-0.234262224138362,0.575063386773781
2026.819,0.34546679065194,-0.230532598871872,0.575999389523812
2027.301,0.355082676897972,-0.226776678485337,0.581859355383309
2027.783,0.368733420350789,-0.222987351437119,0.591720771787908
2028.265,0.378665512360023,-0.219165197454495,0.597830709814517
2028.747,0.404550224277497,-0.215310801298684,0.61986102557618
2029.229,0.3729156674572,-0.211424752675166,0.584340420132365
2029.711,0.404002643255275,-0.207507646143259,0.611510289398534
2030.193,0.407813543029988,-0.203560081024941,0.611373624054929
2030.676,0.431425961572355,-0.199574378792473,0.631000340364828
2031.157,0.445654469952963,-0.195575995578144,0.641230465531107
2031.64,0.41947151457865,-0.191532295550926,0.611003810129576
2032.122,0.444798634548718,-0.187468923849708,0.632267558398427
2032.604,0.446061015320904,-0.183378159664787,0.629439174985691
2033.086,0.467251078265864,-0.179260628948149,0.646511707214014
2033.568,0.485844794756243,-0.175116961756382,0.660961756512626
2034.05,0.464805096166668,-0.17094779215404,0.635752888320707
2034.532,0.489180033873719,-0.166753758116417,0.655933791990136
2035.014,0.502668499255922,-0.162535501431711,0.665204000687633
2035.497,0.486162293838454,-0.15828484305881,0.644447136897264
2035.979,0.505661259401162,-0.154020034312191,0.659681293713353
2036.461,0.532983866788893,-0.14973295153112,0.682716818320013
2036.943,0.540788427387735,-0.145424250772606,0.686212678160341
2037.425,0.527233652585618,-0.141094591408746,0.668328243994365
2037.907,0.536951683772301,-0.136744636025576,0.673696319797877
2038.389,0.567805092339345,-0.13237505032149,0.700180142660835
2038.871,0.564472059680096,-0.127986503005146,0.692458562685242
2039.354,0.578874912912529,-0.123570504331909,0.702445417244438
2039.836,0.580577142697905,-0.119146015601035,0.69972315829894
2040.318,0.589063915450478,-0.114704589825357,0.703768505275835
2040.8,0.596821942570571,-0.110246906730057,0.707068849300628
2041.282,0.59712510546019,-0.105773648533334,0.702898753993525
2041.764,0.613417175523015,-0.101285499841793,0.714702675364808
2042.246,0.621105084164398,-0.0967831475454567,0.717888231709855
2042.728,0.630748772791321,-0.092267280712452,0.723016053503773
2043.21,0.640395242812374,-0.0877385904833322,0.728133833295707
2043.693,0.617814657857824,-0.0831883370480149,0.701002994905839
2044.175,0.647136875635702,-0.0786360582066755,0.725772933842378
2044.657,0.670334999045995,-0.0740730422112743,0.744408041257269
2045.139,0.664500629503607,-0.0694999874325868,0.734000616936194
2045.621,0.672158188424962,-0.0649175937807928,0.737075782205755
2046.103,0.661150027228008,-0.0603265625981939,0.721476589826201
2046.585,0.695989887332175,-0.0557275965516115,0.751717483883786
2047.067,0.662190900158375,-0.0511213995246767,0.713312299683052
2047.55,0.701275535323774,-0.0464991002509593,0.747774635574733
2048.032,0.690004518622484,-0.0418805459013348,0.731885064523818
2048.514,0.697207748917581,-0.0372568799102031,0.734464628827784
2048.996,0.700326447635682,-0.0326288099488508,0.732955257584533
2049.478,0.714160376204802,-0.0279970443639404,0.742157420568743
2049.96,0.716970826054322,-0.0233622920688293,0.740333118123151
2050.442,0.718090788614965,-0.0187252624348824,0.736816051049848
2050.924,0.715361515318797,-0.0140866651826952,0.729448180501492
2051.406,0.734593967599174,-0.00944721027325117,0.744041177872426
2051.889,0.715584772033242,-0.00479798240701249,0.720382754440255
2052.371,0.74316489055866,-0.000158944388434371,0.743323834947094
2052.853,0.731195858971425,0.00447881957797527,0.72671703939345
2053.335,0.750805678709991,0.00911459965901546,0.741691079050976
2053.817,0.74629608121402,0.0137476863257097,0.73254839488831
2054.299,0.7381179379244,0.0183773704621158,0.719740567462284
2054.781,0.772239630283195,0.0230029434740464,0.749236686809149
2055.263,0.772512869733646,0.0276236973977642,0.744889172335882
2055.746,0.772477219241189,0.0322484939347718,0.740228725306417
2056.228,0.789527558019866,0.0368574751907333,0.752670082829133
2056.71,0.796533768229786,0.0414595168724371,0.755074251357349
2057.192,0.789879431318695,0.0460539146246156,0.74382551669408
2057.674,0.783971638735441,0.0506399652641834,0.733331673471257
2058.156,0.808595831929928,0.0552169668880585,0.753378865041869
2058.638,0.807338592353119,0.0597842189808134,0.747554373372306
2059.12,0.806942591457005,0.0643410225220919,0.742601568934914
2059.603,0.80205266878631,0.0688960988494959,0.733156569936814
2060.084,0.804767731519899,0.0734204959870104,0.731347235532888
2060.567,0.798352395151994,0.0779511430473437,0.72040125210465
2061.049,0.824414664359377,0.0824591676660017,0.741955496693376
2061.531,0.804089919525339,0.0869532733709955,0.717136646154343
2062.013,0.82125849210772,0.0914327723587929,0.729825719748927
2062.495,0.821462763565268,0.0958969790657899,0.725565784499478
2062.977,0.81305210535762,0.100345210273394,0.712706895084226
2063.459,0.822168018945312,0.104776785212839,0.717391233732473
2063.941,0.828167445789735,0.109191025669557,0.718976420120177
2064.424,0.832286873929551,0.113596357708587,0.718690516220964
2064.906,0.840317642539929,0.117973865834083,0.722343776705847
2065.388,0.848725118799251,0.122332019809477,0.726393098989774
2065.87,0.849212584172189,0.126670152679143,0.722542431493047
2066.352,0.856053720124205,0.130987600557646,0.725066119566559
2066.834,0.853563238121513,0.135283702731544,0.718279535389969
2067.316,0.860240539631079,0.139557801760718,0.720682737870361
2067.798,0.8480528261206,0.143809243579185,0.704243582541416
2068.281,0.860706082641666,0.148046124979801,0.712659957661866
2068.763,0.863632884386334,0.152250253807538,0.711382630578796
2069.245,0.865501775521306,0.156429783140871,0.709071992380435
2069.727,0.873524077517025,0.160584073415854,0.712940004101171
2070.209,0.871094471844593,0.164712488938918,0.706381982905675
2070.691,0.860661559975743,0.168814397984311,0.691847161991431
2071.173,0.858350353382818,0.172889172891003,0.685461180491814
2071.655,0.861272513538751,0.17693619015892,0.684336323379831
2072.137,0.878045811917076,0.180954830544553,0.697090981372523
2072.62,0.861377071690793,0.184952725874105,0.676424345816688
2073.102,0.876971191853549,0.188912710218271,0.688058481635279
2073.584,0.856978454665668,0.192842485183044,0.664135969482625
2074.066,0.858826811602839,0.196741449503771,0.662085362099068
2074.548,0.858061214141259,0.200609006640542,0.657452207500716
2075.03,0.870777763757612,0.204444564869671,0.666333198887942
2075.512,0.872177611929047,0.208247537374422,0.663930074554625
2075.994,0.869801670133167,0.212017342335024,0.657784327798143
2076.477,0.862248888969251,0.215761118706642,0.646487770262609
