group,kind,keep,path,dup_with
93,INNER,dup,2026数学建模核心资料\国赛C题必备模型+代码资料合集\国赛C题必备评价模型——模糊综合评价\模糊综合评价模型.docx,2026数学建模核心资料\国赛B题必备模型+代码资料合集\国赛B题必备评价模型——模糊综合评价\模糊综合评价模型.docx
94,INNER,keep,2026数学建模核心资料\国赛B题必备模型+代码资料合集\国赛B题必备评价模型——灰色关联分析法\灰色关联分析matlab代码.txt,2026数学建模核心资料\国赛B题必备模型+代码资料合集\国赛B题必备评价模型——灰色关联分析法\灰色关联分析matlab代码.txt
94,INNER,dup,2026数学建模核心资料\国赛C题必备模型+代码资料合集\国赛C题必备评价模型——灰色关联分析法\灰色关联分析matlab代码.txt,2026数学建模核心资料\国赛B题必备模型+代码资料合集\国赛B题必备评价模型——灰色关联分析法\灰色关联分析matlab代码.txt
95,INNER,keep,2026数学建模核心资料\国赛B题必备模型+代码资料合集\国赛B题必备评价模型——灰色关联分析法\灰色关联分析代码.txt,2026数学建模核心资料\国赛B题必备模型+代码资料合集\国赛B题必备评价模型——灰色关联分析法\灰色关联分析代码.txt
95,INNER,dup,2026数学建模核心资料\国赛C题必备模型+代码资料合集\国赛C题必备评价模型——灰色关联分析法\灰色关联分析代码.txt,2026数学建模核心资料\国赛B题必备模型+代码资料合集\国赛B题必备评价模型——灰色关联分析法\灰色关联分析代码.txt
96,INNER,keep,2026数学建模核心资料\数学建模典型题目优秀论文\‌评价类：2012A葡萄酒的评价问题\2012国赛国家一等奖A题优秀论文1(1).doc,2026数学建模核心资料\数学建模典型题目优秀论文\‌评价类：2012A葡萄酒的评价问题\2012国赛国家一等奖A题优秀论文1(1).doc
96,INNER,dup,2026数学建模核心资料\数学建模典型题目优秀论文\‌评价类：2012A葡萄酒的评价问题\2012国赛国家一等奖A题优秀论文1.doc,2026数学建模核心资料\数学建模典型题目优秀论文\‌评价类：2012A葡萄酒的评价问题\2012国赛国家一等奖A题优秀论文1(1).doc
97,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\基于蚁群算法的二维路径规划代码\barrier.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\基于蚁群算法的二维路径规划代码\barrier.txt
97,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛D题常见参考代码【数学建模老哥】\基于蚁群算法的二维路径规划代码【数学建模老哥】\barrier.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\基于蚁群算法的二维路径规划代码\barrier.txt
98,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\基于蚁群算法的二维路径规划代码\lines.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\基于蚁群算法的二维路径规划代码\lines.txt
98,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛D题常见参考代码【数学建模老哥】\基于蚁群算法的二维路径规划代码【数学建模老哥】\lines.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\基于蚁群算法的二维路径规划代码\lines.txt
99,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\基于蚁群算法的二维路径规划代码\matrix.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\基于蚁群算法的二维路径规划代码\matrix.txt
99,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛D题常见参考代码【数学建模老哥】\基于蚁群算法的二维路径规划代码【数学建模老哥】\matrix.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\基于蚁群算法的二维路径规划代码\matrix.txt
100,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\基于遗传算法的Bp神经网络优化算法代码\基于遗传算法修正的BP神经网络算法.docx,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\基于遗传算法的Bp神经网络优化算法代码\基于遗传算法修正的BP神经网络算法.docx
100,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛A题常见参考代码【数学建模老哥】\基于遗传算法的Bp神经网络优化算法代码【数学建模老哥】\基于遗传算法修正的BP神经网络算法.docx,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\基于遗传算法的Bp神经网络优化算法代码\基于遗传算法修正的BP神经网络算法.docx
101,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\改进蚁群算法求解连续空间优化问题代码\www.downma.com.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\改进蚁群算法求解连续空间优化问题代码\www.downma.com.txt
101,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\RQA对离散时间序列进行递归图分析\www.downma.com.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\改进蚁群算法求解连续空间优化问题代码\www.downma.com.txt
101,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\数据处理类题型参考代码【数学建模老哥】\基于RPCA异常值检测代码\www.downma.com.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\改进蚁群算法求解连续空间优化问题代码\www.downma.com.txt
101,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\数据处理类题型参考代码【数学建模老哥】\基于格拉布斯准则判断异常数据代码\www.downma.com.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\改进蚁群算法求解连续空间优化问题代码\www.downma.com.txt
101,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛A题常见参考代码【数学建模老哥】\改进蚁群算法求解连续空间优化问题代码【数学建模老哥】\www.downma.com.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\改进蚁群算法求解连续空间优化问题代码\www.downma.com.txt
101,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛B题常见参考代码【数学建模老哥】\RQA对离散时间序列进行递归图分析【数学建模老哥】\www.downma.com.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\改进蚁群算法求解连续空间优化问题代码\www.downma.com.txt
101,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛B题常见参考代码【数学建模老哥】\各种离散优化方法的matlab程序【数学建模老哥】\www.downma.com.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\改进蚁群算法求解连续空间优化问题代码\www.downma.com.txt
101,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛B题常见参考代码【数学建模老哥】\离散小波与主成分分析的数据降维方法【数学建模老哥】\www.downma.com.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\改进蚁群算法求解连续空间优化问题代码\www.downma.com.txt
101,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\RQA对离散时间序列进行递归图分析【数学建模老哥】\www.downma.com.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\改进蚁群算法求解连续空间优化问题代码\www.downma.com.txt
101,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\基于RPCA异常值检测代码【数学建模老哥】\www.downma.com.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\改进蚁群算法求解连续空间优化问题代码\www.downma.com.txt
101,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\基于格拉布斯准则判断异常数据代码【数学建模老哥】\www.downma.com.txt,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\优化与控制题型参考代码【数学建模老哥】\改进蚁群算法求解连续空间优化问题代码\www.downma.com.txt
